"dataset_id","row_id","latitude","longitude","sp_code","scientific","common","tsn","count","series_id","obs_date","date_time","last_mod","provider","owner","oceano","depth","ds_type"
1726,"1726_37159",63.3855,-26.841,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2017-08-02,"2017-08-02 19:11:14","2020-09-02 05:57:13","Yves Fleuriot via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_37226",15.3,-61.4,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_1828",2015-12-08,"2015-12-08 11:14:39","2020-09-02 05:57:13","Pernell Francis via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_37266",15.3,-61.4,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_1828",2016-02-14,"2016-02-14 00:00:00","2020-09-02 05:57:13","Brian Burnett via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_37926",32.620833,-16.880833,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2018-06-23,"2018-06-23 11:24:33","2020-09-02 05:57:13","Kees de Jager via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38107",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2014-05-22,"2014-05-22 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38146",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-09-01,"2013-09-01 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38835",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2010-08-10,"2010-08-10 17:22:04","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38836",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-01-24,"2013-01-24 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38837",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2012-07-12,"2012-07-12 12:53:53","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38840",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-01-31,"2013-01-31 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38841",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-01-31,"2013-01-31 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38842",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-07-05,"2013-07-05 11:28:31","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38843",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-06-02,"2013-06-02 15:42:53","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38848",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-07-17,"2013-07-17 15:32:36","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38850",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-07-11,"2013-07-11 11:03:27","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38852",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2014-05-31,"2014-05-31 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38853",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2014-06-01,"2014-06-01 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_38854",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2014-06-19,"2014-06-19 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_40359",38.165658,-26.037698,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-19,"2019-06-19 19:30:10","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_40361",38.291619,-27.195,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-18,"2019-06-18 16:27:51","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_40363",38.008222,-27.285993,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-29,"2019-06-29 18:30:48","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_40364",38.286932,-26.532227,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-30,"2019-06-30 08:36:51","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_40365",38.038543,-25.855242,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-07-01,"2019-07-01 13:54:13","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_40757",38.48125,-28.719833,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-23,"2019-06-23 12:50:04","2020-09-02 05:57:13","ANNA SANCHEZ MORA via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_40758",38.477567,-28.7014,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-23,"2019-06-23 13:11:22","2020-09-02 05:57:13","ANNA SANCHEZ MORA via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_42576",64.906945,-24.1465,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2017-05-22,"2017-05-22 20:08:00","2020-09-02 05:57:13","Tobias Brehm via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_42961",15.3,-61.4,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_1828",2016-01-05,"2016-01-05 02:40:00","2020-09-02 05:57:13","Patrick Dykstra via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_43481",44.4,-67.4,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_7377",2015-09-18,"2015-09-18 14:46:00","2020-09-02 05:57:13","Barry Gutradt via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_44371",15.344766,-61.446171,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_2121",2014-02-16,"2014-02-16 12:23:51","2020-09-02 05:57:13","Carol Irwin via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_44534",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2012-07-16,"2012-07-16 18:12:11","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_44535",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2012-04-01,"2012-04-01 10:17:34","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_44536",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2012-07-30,"2012-07-30 17:11:56","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_44538",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-06-12,"2013-06-12 11:54:49","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_44539",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-06-01,"2013-06-01 10:45:39","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_44540",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-06-01,"2013-06-01 11:46:12","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_44541",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-06-22,"2013-06-22 10:34:32","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_44550",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-07-10,"2013-07-10 10:45:56","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_44551",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2014-05-31,"2014-05-31 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_44552",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-09-01,"2013-09-01 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_44553",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2014-06-19,"2014-06-19 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_45823",38.637657,-28.601789,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-05-15,"2019-05-15 15:15:58","2020-09-02 05:57:13","Neal Maxwell via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_45993",38.616678,-29.117582,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-28,"2019-06-28 12:22:28","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_45996",38.17147,-26.047555,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-19,"2019-06-19 19:18:21","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_45997",38.169957,-26.045503,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-19,"2019-06-19 19:22:28","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_45998",38.206372,-26.384795,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-19,"2019-06-19 08:27:49","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_46000",38.038537,-25.855307,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-07-01,"2019-07-01 13:53:58","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_46001",38.015843,-25.739515,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-07-01,"2019-07-01 16:49:13","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_46427",38.488267,-28.734817,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-08,"2019-06-08 11:10:43","2020-09-02 05:57:13","ANNA SANCHEZ MORA via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_48295",64.927778,-24.144388,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2017-05-22,"2017-05-22 19:47:00","2020-09-02 05:57:13","Tobias Brehm via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_49102",19.622,-17.167,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2015-09-12,"2015-09-12 19:34:00","2020-09-02 05:57:13","Hans Verdaat via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_49168",44.4,-67.4,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2015-09-25,"2015-09-25 14:53:00","2020-09-02 05:57:13","Barry Gutradt via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_49539",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-09-01,"2013-09-01 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_50359",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2012-07-14,"2012-07-14 12:21:52","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_50360",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2010-07-22,"2010-07-22 11:35:58","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_50363",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-06-22,"2013-06-22 10:17:19","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_50364",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-07-05,"2013-07-05 18:26:24","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_50365",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-01-31,"2013-01-31 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_50370",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-07-28,"2013-07-28 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_50371",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-08-13,"2013-08-13 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_50372",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-08-26,"2013-08-26 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_50373",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2014-06-01,"2014-06-01 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_51714",38.215112,-26.304495,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-19,"2019-06-19 10:58:44","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_51716",38.291619,-27.195,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-28,"2019-06-28 14:51:06","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_52190",38.714233,-28.59535,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-07-04,"2019-07-04 16:15:57","2020-09-02 05:57:13","ANNA SANCHEZ MORA via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_53349",38.345893,-28.22644,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2018-05-10,"2018-05-10 06:16:52","2020-09-02 05:57:13","Sarah Kather via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_53372",15.280873,-61.533698,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-12-27,"2019-12-27 16:04:47","2020-09-02 05:57:13","Sabine+Ulf via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_53833",44.240632,-67.80665,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2015-09-26,"2015-09-26 13:45:00","2020-09-02 05:57:13","Matthew Messina via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_55944",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2012-08-04,"2012-08-04 15:33:45","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_55945",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2010-07-17,"2010-07-17 15:45:10","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_55946",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2010-06-18,"2010-06-18 11:06:45","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_55947",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2012-07-30,"2012-07-30 16:03:03","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_55948",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2010-06-24,"2010-06-24 15:13:51","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_55949",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2010-07-13,"2010-07-13 16:04:08","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_55950",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2011-07-12,"2011-07-12 12:27:31","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_55952",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-06-02,"2013-06-02 15:42:57","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_55953",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-07-02,"2013-07-02 10:35:07","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_55954",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-01-31,"2013-01-31 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_55955",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2013-06-21,"2013-06-21 12:48:09","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_55957",38.5,-28.59,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2014-06-03,"2014-06-03 00:00:00","2020-09-02 05:57:13","Nacho Oria via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_57334",37.952817,-25.658888,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-20,"2019-06-20 11:35:14","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
1726,"1726_57336",38.008173,-27.285852,"Sperm Whale","Physeter macrocephalus","Sperm Whale",180488,1,"1726_0",2019-06-29,"2019-06-29 18:30:52","2020-09-02 05:57:13","Oliver Boisseau via Happywhale.com","tcheeseman","",,"ptphoto"
